id,title,company,description,salary_min,salary_max,city,keyword,search_title
5684967161,Account Executive - Data Infrastructure Platform,Cube Management,"Account Executive - Data Infrastructure Platform - 2777510 Location: San Francisco, CA (Hybrid) | NYC or Remote for exceptional candidates Compensation: $100K - $150K base  Generous equity package Experience: 4 years quota-carrying SaaS sales Hiring: 1-2 positions available About This Opportunity Our client, a fast-growing data infrastructure startup, is seeking an Account Executive to join their founding sales team and directly impact the company's trajectory. This is a rare opportunity to sha…",100000.0,150000.0,San Francisco,business intelligence,
5695270593,"Sr Manager, Product Mgmt - AMZ9782121",Amazon,"MULTIPLE POSITIONS AVAILABLE Employer: AMAZON.COM SERVICES LLC Offered Position: Sr Manager, Product Mgmt Job Location: San Francisco, California Job Number: AMZ9782121 Position Responsibilities: Define and build products, features, programs, and platforms that facilitate the customer journey from driving demand and adoption, creating unique customer experiences across all channels (online, offline, mobile, etc), and engaging with customers. Drive the strategy, vision, and roadmap, with a high …",159432.8,159432.8,San Francisco,business intelligence,
5312396458,Multimedia Designer - Contractor,Spark,"Designer Are you a creative Designer who excels in a fast paced environment? Do you enjoy creating great work across B2B and B2C markets? If so, please keep reading! At Sparkpr we work with some of the brightest brands in the world (and those you’ll be hearing about soon) to support customer acquisition and branding strategies and their tactical execution. We are looking for driven individuals to join our team and help Spark grow! Position Summary: We are seeking a versatile and detail-oriented…",72800.0,83200.0,San Francisco,business intelligence,
5221706084,Digital Content Producer - Contract,Spark,"Designer Are you a creative Designer who excels in a fast paced environment? Do you enjoy creating great work across B2B and B2C markets? If so, please keep reading! At Sparkpr we work with some of the brightest brands in the world (and those you’ll be hearing about soon) to support customer acquisition and branding strategies and their tactical execution. We are looking for driven individuals to join our team and help Spark grow! Position Summary: We are seeking a versatile and detail-oriented…",62400.0,104000.0,San Francisco,business intelligence,
5602396223,"Account Executive, CoStar Data & Analytics - San Francisco, CA","CoStar Realty Information, Inc.","Account Executive, CoStar Data & Analytics - San Francisco, CA Job Description Who is CoStar Group? CoStar Group (NASDAQ: CSGP) is a leading global provider of commercial and residential real estate information, analytics, and online marketplaces. Included in the S&P 500 Index and the NASDAQ 100, CoStar Group is on a mission to digitize the world's real estate, empowering all people to discover properties, insights and connections that improve their businesses and lives. We have been living and…",79326.78,79326.78,San Francisco,business intelligence,
5675297290,Temporary UX Strategy Director,Media.Monks,"Please note that we will never request payment or bank account information at any stage of the recruitment process. As we continue to grow our teams, we urge you to be cautious of fraudulent job postings or recruitment activities that misuse our company name and information. Please protect your personal information during any recruitment process. About the Role  This is a 6mo contract assignment As a Strategy Director, you will be the strategic lead for a portfolio dedicated to one of the world…",169571.02,169571.02,San Francisco,business intelligence,
5675297364,SVP Group Account Director,Media.Monks,"Please note that we will never request payment or bank account information at any stage of the recruitment process. As we continue to grow our teams, we urge you to be cautious of fraudulent job postings or recruitment activities that misuse our company name and information. Please protect your personal information during any recruitment process. About the Role As SVP, Group Account Director, you are the executive lead for one of our most strategically important client relationships. You operat…",194466.05,194466.05,San Francisco,business intelligence,
5701000906,"Finance Manager - Healthcare, Amazon One Medical",Amazon,"Amazon One Medical is hiring a Finance Manager for our Senior Health Value Based Care position. Finance is critical to the success in our mission. We see the entire picture, and are a cornerstone to driving the right investments, maintaining controllership, and distilling down the right stories to push our business forward. The FM will be responsible for several important workstreams as we drive the financial health, investments and internal operations of One Medical. We are looking for leaders…",192894.73,192894.73,San Francisco,business intelligence,
5707933650,"Clean Energy Instruments Portfolio Lead, Sustainability",Google,"info_outline X Applicants in San Francisco: Qualified applications with arrest or conviction records will be considered for employment in accordance with the San Francisco Fair Chance Ordinance for Employers and the California Fair Chance Act. The application window will be open until at least May 5, 2026. This opportunity will remain online based on business needs which may be before or after the specified date. In accordance with Washington state law, we are highlighting our comprehensive ben…",189000.0,274000.0,San Francisco,business intelligence,
5665877883,"Staff Analytics Engineer, Business Solutions",GoodLeap,"About GoodLeap: GoodLeap is a technology company delivering best-in-class financing and software products for sustainable solutions, from solar panels and batteries to energy-efficient HVAC, heat pumps, roofing, windows, and more. Over 1 million homeowners have benefited from our simple, fast, and frictionless technology that makes the adoption of these products more affordable, accessible, and easier to understand. Thousands of professionals deploying home efficiency and solar solutions rely o…",122403.28,122403.28,San Francisco,business intelligence,
5658667255,"Senior Associate, Data Analytics & Reporting",Jewish Federation Bay Area,"Full-time Description ORGANIZATIONAL OVERVIEW As the largest funder of Jewish causes in California, the Jewish Federation Bay Area connects donors, changemakers, and community partners to build a thriving, resilient future. The Federation serves as a trusted partner and advisor for those seeking to make an impact today while shaping a better tomorrow. We invest in education, social services, and security while mobilizing crisis relief worldwide. With over a century of leadership, we empower ind…",75437.3,75437.3,San Francisco,business intelligence,
5696386615,"Senior Manager, Merchandise Planning Insights",Levi Strauss,"Calling all originals: At Levi Strauss & Co., you can be yourself — and be part of something bigger. We're a company of people who like to forge our own path and leave the world better than we found it. Who believe that what makes us different makes us stronger. So add your voice. Make an impact. Find your fit — and your future. We are seeking a financially grounded and strategic Senior Manager to join our Global Merchandise Planning Insights team and help drive smarter, faster decisions across…",132900.0,177200.0,San Francisco,business intelligence,
5587004667,GTM Data Analyst - Integrated Campaigns,Intercom,"Intercom is the AI Customer Service company on a mission to help businesses provide incredible customer experiences. Our AI agent Fin, the most advanced customer service AI agent on the market, lets businesses deliver always-on, impeccable customer service and ultimately transform their customer experiences for the better. Fin can also be combined with our Helpdesk to become a complete solution called the Intercom Customer Service Suite, which provides AI enhanced support for the more complex o…",153000.0,182750.0,San Francisco,business intelligence,
5387739471,Senior Data Engineer,Tendo,"As a Senior Data Engineer, you will work within the Engineering team and contribute to Tendo’s strategic data engineering solutions by ingesting, transforming, and warehousing healthcare-related data from various sources. You will collaborate with Tendo’s Data Scientists, Product Managers, and Machine Learning Engineers to produce quality data flows and transformations that support advanced analytics and AI/ML model development. You will develop tools and solutions to facilitate data integratio…",127500.0,172500.0,San Francisco,business intelligence,
5675062455,"Senior Director, Finance",Freenome,"About this opportunity: At Freenome, we are seeking a Sr. Director, Finance to build and shape our Finance team. The ideal candidate will be a strategic and hands-on leader with experience building scalable public company finance organizations. This is a high-impact leadership role responsible for the Financial Planning and Analysis (FP&A), business partnering, and finance operations functions. This role offers a unique opportunity to architect our financial engine. You won’t just be reporting …",156196.33,156196.33,San Francisco,business intelligence,
5675297719,Director - Data Engineering - Remote,Maximus Inc.,"Description & Requirements Maximus is currently seeking a Director - Data Engineering. At Maximus, the Office of the Chief Digital & Information Officer (CDIO) drives enterprise digital strategy, technology modernization, and data innovation. The Director of Data Engineering will provide leadership to modernize internal systems for a critical Maximus program. This person will be responsible for leading the design and delivery of scalable, secure, and high-impact data platforms, processes, and i…",113215.76,113215.76,San Francisco,business intelligence,
5431478485,Social Media Specialist - Contractor,Spark,"At Sparkpr we work with some of the brightest brands in the world (and those you’ll be hearing about soon) to support customer acquisition and branding strategies and their tactical execution. We are looking for driven individuals to join our team and help Spark grow! Position Summary: We are looking for a social media guru who excels at cultivating social media followings and promoting clients brands. This role will analyze engagement data, identify trends in customer interactions, support soc…",52000.0,83200.0,San Francisco,business intelligence,
5387719518,Principal Data Engineer,Tendo,"As a Principal Data Engineer, you will work within the Engineering team and contribute to Tendo’s strategic data engineering solutions by ingesting, transforming, and warehousing healthcare-related data from various sources. You will collaborate with Tendo’s Data Scientists, Product Managers, and Machine Learning Engineers to produce quality data flows and transformations that support advanced analytics and AI/ML model development. You will develop tools and solutions to facilitate data integra…",157250.0,212750.0,San Francisco,business intelligence,
5665500654,"Staff Data Scientist, Business Solutions",GoodLeap,"About GoodLeap: GoodLeap is a technology company delivering best-in-class financing and software products for sustainable solutions, from solar panels and batteries to energy-efficient HVAC, heat pumps, roofing, windows, and more. Over 1 million homeowners have benefited from our simple, fast, and frictionless technology that makes the adoption of these products more affordable, accessible, and easier to understand. Thousands of professionals deploying home efficiency and solar solutions rely o…",144768.84,144768.84,San Francisco,business intelligence,
5671952560,Capital Markets Analyst,GoodLeap,"About GoodLeap: GoodLeap is a technology company delivering best-in-class financing and software products for sustainable solutions, from solar panels and batteries to energy-efficient HVAC, heat pumps, roofing, windows, and more. Over 1 million homeowners have benefited from our simple, fast, and frictionless technology that makes the adoption of these products more affordable, accessible, and easier to understand. Thousands of professionals deploying home efficiency and solar solutions rely o…",90000.0,130000.0,San Francisco,business intelligence,
5355238775,Databricks Data Engineer - Senior - Consulting - Location Open,EY,"Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Technology - Data and Decision Science - Data Engineering - Senior We are seeking a highly skilled Senior Consultant Data Engineer with expertise in cloud data engineering, specifically Databricks. The ideal candidate will have strong cl…",182292.02,182292.02,San Francisco,business intelligence,
5363486980,Tax Technology and Transformation - Indirect Tax - Senior Manager,EY,"Location: New York, Hoboken, Iselin, Washington, Chicago, Minneapolis, Atlanta, Dallas, Houston, San Francisco, Los Angeles At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. US - Tax - National Tax - Tax Technology and Transformation - Indirect Tax - Senior Manager Tax Technology and Transformation offers services t…",161061.58,161061.58,San Francisco,business intelligence,
5605375094,Financial Services - Technology Consulting - Guidewire - Technical Consultant - Senior,EY,"Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Guidewire - Technical Consultant - Senior EY is a leader in serving the global financial services marketplace and the only professional services firm with a separate business unit dedicated to the financial services industry - the Financ…",187036.5,187036.5,San Francisco,business intelligence,
5687951359,EY-Parthenon - Strategy and Execution - Capital Edge - Sr Associate/Consultant,EY,"Location: Atlanta, Boston, Chicago, Dallas, Denver, Detroit, Houston, Los Angeles, McLean, New York, Hoboken, Philadelphia, San Francisco, Seattle At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. EY-Parthenon - Strategy and Execution - Capital Edge - Senior Associate-Consultant The opportunity EY-Parthenon's unique…",224622.39,224622.39,San Francisco,business intelligence,
5703016321,Commercial Credit/nCino Consultant,Accenture,"Accenture is a leading global professional services company that helps the world's leading businesses, governments and other organizations build their digital core, optimize their operations, accelerate revenue growth and enhance citizen services-creating tangible value at speed and scale. We are a talent and innovation led company with 750,000 people serving clients in more than 120 countries. We combine our strength in technology with unmatched industry experience, functional expertise and gl…",187939.98,187939.98,San Francisco,business intelligence,
4496204529,Tech Lead - Conversational AI,Forhyre,"At ChatBotz.ai , we are seeking a highly skilled and motivated Tech Lead to join our innovative team. As a Tech Lead - Conversational AI, you will play a crucial role in developing and implementing intelligent chatbot solutions that revolutionize businesses. Responsibilities: Lead the development and implementation of conversational AI solutions using cutting-edge technologies. Collaborate with cross-functional teams to gather requirements and define project goals. Design, develop, test, and de…",75000.0,110000.0,San Francisco,business intelligence,
5675297422,Creative Director (Interactive Retail),Media.Monks,"Please note that we will never request payment or bank account information at any stage of the recruitment process. As we continue to grow our teams, we urge you to be cautious of fraudulent job postings or recruitment activities that misuse our company name and information. Please protect your personal information during any recruitment process. About the Role We are makers. We create because we are curious, and we believe that the best way to prove an idea works is to make it real. As the Cre…",150400.03,150400.03,San Francisco,business intelligence,
5500797953,Enterprise Account Execuitve,Roboflow,"Who We Are Our mission is to make the world programmable. Sight is one of the key ways we understand the world, and soon this will be true for the software we use, too. We’re building the tools, community, and resources needed to make the world programmable with artificial intelligence. Roboflow simplifies building and using computer vision models. Today, over 1M developers, including those from half the Fortune 100, use Roboflow’s machine learning open source and hosted tools. That includes co…",119739.2,119739.2,San Francisco,business intelligence,
5673264296,"Finance Manager - Healthcare, Amazon One Medical",Amazon,"Amazon One Medical is hiring a Finance Manager for our Senior Health Value Based Care position. Finance is critical to the success in our mission. We see the entire picture, and are a cornerstone to driving the right investments, maintaining controllership, and distilling down the right stories to push our business forward. The candidate will be responsible for several important workstreams as we drive the financial health, investments and internal operations of One Medical. We are looking for …",177296.02,177296.02,San Francisco,business intelligence,
5673291881,"Senior Financial Analyst - Healthcare, Amazon One Medical",Amazon,"Amazon strives to be Earth's most Customer-centric company, and that now extends to Healthcare. One Medical is a primary care solution challenging the industry status quo by making quality care more affordable, accessible and enjoyable. But this isn’t your average doctor’s office. We’re on a mission to transform healthcare, which means improving the experience for everyone involved - from patients and providers to employers and health networks. Our seamless in-office and 24/7 virtual care servi…",170893.16,170893.16,San Francisco,business intelligence,
5517224466,"Data Engineer, Go-To-Market",Notion,"About Us: Notion helps you build beautiful tools for your life’s work. In today's world of endless apps and tabs, Notion provides one place for teams to get everything done, seamlessly connecting docs, notes, projects, calendar, and email—with AI built in to find answers and automate work. Millions of users, from individuals to large organizations like Toyota, Figma, and OpenAI, love Notion for its flexibility and choose it because it helps them save time and money. In-person collaboration is e…",150000.0,177000.0,San Francisco,business intelligence,
5549235031,"Data Engineer, Finance",Notion,"About Us: Notion helps you build beautiful tools for your life’s work. In today's world of endless apps and tabs, Notion provides one place for teams to get everything done, seamlessly connecting docs, notes, projects, calendar, and email—with AI built in to find answers and automate work. Millions of users, from individuals to large organizations like Toyota, Figma, and OpenAI, love Notion for its flexibility and choose it because it helps them save time and money. In-person collaboration is e…",170000.0,240000.0,San Francisco,business intelligence,
5696320773,"Senior Manager, Financial Planning & Analysis",Digital Realty Global,"Description Position Title: Sr. Manager, Financial Planning & Analysis Location: Dallas, TX Your role We’re seeking a high-performing Finance Manager to join our G&A Corporate Finance team. This role offers a unique opportunity to work directly with senior leadership—including the CFO, CLO, CTO, and COO—supporting strategic decision-making across our corporate functions. This is more than just reporting numbers. You’ll develop financial models that guide our investment strategy, enhance operati…",130000.0,160000.0,San Francisco,business intelligence,
5459415112,Public Relations Account Executive,Spark,"Account Executive At Sparkpr we work with some of the brightest brands in the world (and those you’ll be hearing about soon) to support customer acquisition and branding strategies and their tactical execution. We are looking for driven individuals to join our team and help Spark grow! Position Summary: As an Account Executive at Sparkpr, you are a proactive driver of outcomes. You lead with action, anticipate needs before they're spoken, and consistently deliver measurable media wins. You inte…",50000.0,65000.0,San Francisco,business intelligence,
5699787146,"Senior Data and Reporting Analyst, Total Rewards",Crusoe,"Crusoe is on a mission to accelerate the abundance of energy and intelligence . As the only vertically integrated AI infrastructure company built from the ground up, we own and operate each layer of the stack — from electrons to tokens — to power the world's most ambitious AI workloads. When you join Crusoe, you join a team that is building the future, faster. We're in the midst of the greatest industrial revolution of our time. The demand for AI compute is boundless, and power is a bottleneck.…",106000.0,129000.0,San Francisco,data reporting,
5661810661,"Senior Data Scientist, Customer Reporting",Spring Health,"Our mission: to eliminate every barrier to mental health. At Spring Health, we’re on a mission to revolutionize mental healthcare by removing every barrier that prevents people from getting the help they need, when they need it. Our clinically validated technology, Precision Mental Healthcare , empowers us to deliver the right care at the right time—whether it’s therapy, coaching, medication, or beyond—tailored to each individual’s needs. We proudly partner with over 450 companies, from startup…",184623.14,184623.14,San Francisco,data reporting,
5656458747,"Data Analyst II, Customer Reporting",Spring Health,"Our mission: to eliminate every barrier to mental health. At Spring Health, we’re on a mission to revolutionize mental healthcare by removing every barrier that prevents people from getting the help they need, when they need it. Our clinically validated technology, Precision Mental Healthcare , empowers us to deliver the right care at the right time—whether it’s therapy, coaching, medication, or beyond—tailored to each individual’s needs. We proudly partner with over 450 companies, from startup…",125000.0,142000.0,San Francisco,data reporting,
5703013138,ERP Project Manager,Insight Global,"Job Description - Lead end-to-end delivery of major ERP re-implementation programs and related integrations. - Plan, coordinate, and manage scope, schedule, budget, resources, risks, and deliverables. - Direct large, cross-functional and multi-institutional project teams. - Partner with functional, technical, and vendor stakeholders to meet current and future business needs. - Drive project governance, status reporting, change management, and stakeholder communication. - Identify and resolve co…",125988.28,125988.28,San Francisco,data reporting,
5649760896,Care Specialist - Enhanced Care Management,Upward Health,"Company Overview: Upward Health is an in-home, multidisciplinary medical group providing 24/7 whole-person care. Our clinical team treats physical, behavioral, and social health needs when and where a patient needs help. Everyone on our team from our doctors, nurses, and Care Specialists to our HR, Technology, and Business Services staff are driven by a desire to improve the lives of our patients. We are able to treat a wide range of needs – everything from addressing poorly controlled blood su…",52857.09,52857.09,San Francisco,data reporting,
5586797968,Clinical Quality Analyst,AHMC Healthcare,"The Clinical Quality Analyst provides unit leadership and works in partnership with nursing, the clinicians, the Quality Department, the hospital healthcare team, and the hospital/system leaders to develop a quality practice setting that supports professional nursing and quality patient care in the Acute, Post-Acute Area and in the Quality Department. The Clinical Quality Analyst has cross-functional skills to work with other departments and leaders, must be able to work within deadlines, and h…",75004.0,104000.0,San Francisco,data reporting,
5707661537,Workday Certified Time Tracking/Absence/Scheduling Consultant,Accenture,"We are We are Accenture, a global professional services company, searching for a Workday Workday Certified Time Tracking/Absence/Scheduling Consultant. This individual will be part of a team of advisory professionals focused on cloud-based data-reporting operations that integrate and optimize the essential corporate functions of finance, analytics, planning and HR.For many of our clients, successfully getting their data operations into cloud environments is a major focus. The enterprise data-re…",143531.6,143531.6,San Francisco,data reporting,
5696485369,"Regulatory Reporting Program Manager, Stablecoin",Stripe,"Who we are About Stripe Stripe is a financial infrastructure platform for businesses. Millions of companies - from the world’s largest enterprises to the most ambitious startups - use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone's reach while doing the most import…",138777.03,138777.03,San Francisco,data reporting,
5626707975,Workday Certified Time Tracking/Absence Lead - H&PS,Accenture,"We are We are Accenture, a global professional services company, searching for a Workday Workday Certified Time Tracking/Absence Lead. This individual will be part of a team of advisory professionals focused on cloud-based data-reporting operations that integrate and optimize the essential corporate functions of finance, analytics, planning and HR.For many of our clients, successfully getting their data operations into cloud environments is a major focus. The enterprise data-reporting software …",196738.45,196738.45,San Francisco,data reporting,
5707661434,Workday Certified Time Tracking/Absence/Scheduling Lead - H&PS,Accenture,"We are We are Accenture, a global professional services company, searching for a Workday Workday Certified Time Tracking/Absence/Scheduling Lead. This individual will be part of a team of advisory professionals focused on cloud-based data-reporting operations that integrate and optimize the essential corporate functions of finance, analytics, planning and HR.For many of our clients, successfully getting their data operations into cloud environments is a major focus. The enterprise data-reportin…",192361.81,192361.81,San Francisco,data reporting,
5708775944,Accounting Manager,Robert Half,"Description We are looking for an experienced Accounting Manager to assist our client on a contract basis. This role will lead core accounting operations, support accurate and timely financial reporting, and provide day-to-day guidance to a small accounts receivable team. The ideal candidate brings strong expertise in the month-end close process, general ledger management, reconciliations, and audit support, along with a hands-on approach to improving accounting workflows. Responsibilities: - L…",95214.92,95214.92,San Francisco,data reporting,
5644199344,Revenue Reporting Analyst,Robert Half,"Description We are looking for a Revenue Reporting Analyst to join our team in San Francisco, California. In this role, you will play a vital part in ensuring the accuracy and integrity of revenue-related data to support seamless financial reporting processes. The position offers an opportunity to work closely with both internal teams and external partners, leveraging your analytical expertise to create impactful reports and dashboards that drive business insights. For immediate consideration, …",76823.92,76823.92,San Francisco,data reporting,
5691554857,Workday Certified Recruiting Architect - Paradox,Accenture,"Who We Are We are Accenture, a global professional services company, searching for a Workday Certified Recruiting Architect - Paradox. This individual will be part of a team of advisory professionals focused on cloud-based data-reporting operations that integrate and optimize the essential corporate functions of finance, analytics, planning and HR.For many of our clients, successfully getting their data operations into cloud environments is a major focus. The enterprise data-reporting software …",478149.94,478149.94,San Francisco,data reporting,
5696104085,Human Resources Generalist,Marriott,"Additional Information Job Number 26043410 Job Category Human Resources Location W San Francisco, 181 3rd St, San Francisco, California, United States, 94103 VIEW ON MAP (https://www.google.com/maps?q=W%20San%20Francisco%2C%20181%203rd%20St%2C%20San%20Francisco%2C%20California%2C%20United%20States%2C%2094103) Schedule Full Time Located Remotely? N Position Type Non-Management Pay Range: $37.85-$37.85 per hour POSITION SUMMARY Assist and support management and the leadership team with handling a…",100509.19,100509.19,San Francisco,data reporting,
5663821991,Senior ETL/BI Application Engineer,Conduent,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. Overview The Senior ETL/BI Application Engineer is a key member of the Enterprise ETL/BI Operations team, respo…",105817.72,105817.72,San Francisco,data reporting,
5677417409,Data Orchestration & Analytics Architecture Consultant (Remote),Insight Global,"Job Description An employer in San Francisco, CA is seeking a Data Orchestration & Analytics Architecture Consultant to design and advise on a scalable data flow and reporting architecture within Google Cloud Platform (GCP). This role is strategy- and orchestration-focused, not heavy hands-on engineering. The consultant will define how data moves across systems, how it is stored and structured, and how it ultimately supports reporting and decision-making. The ideal candidate can think holistica…",102278.2,102278.2,San Francisco,data reporting,
5678493787,Full-Stack Web Developer,Insight Global,"Job Description An employer is seeking a Senior Full Stack Web Developer to join the pricing and discount analytics team support the continued development and deployment of an internal web application. This application houses critical pricing, discount, and fair market value data currently managed in spreadsheet format, and is being migrated into a fully functional AWS-based web application for use by internal Salesforce team members. The previous contractor dedicated to this project has moved …",117046.46,117046.46,San Francisco,data reporting,
5680897586,Database Program Manager,Mental Health Association Of San Francisco,"Description OVERVIEW OF POSITION This role oversees, designs, and implements the Warm Line’s internal information and referral infrastructure, with a focus on peer-based, voluntary resources that support callers seeking assistance as well as broader community resources for basic needs such as housing and food assistance. The position also leads the development of an externally facing resource database in collaboration with MHASF’s Marketing Team and oversees training and skill development for W…",74000.0,76000.0,San Francisco,data reporting,
5663815033,Senior Business Analyst – Medicaid Enterprise Data Warehouse,Conduent,"Through our dedicated associates, Conduent delivers mission-critical services and solutions on behalf of Fortune 100 companies and over 500 governments - creating exceptional outcomes for our clients and the millions of people who count on them. You have an opportunity to personally thrive, make a difference and be part of a culture where individuality is noticed and valued every day. The Senior Business Analyst will support the operations of the Medicaid Enterprise Data Warehouse (EDW). This r…",79300.76,79300.76,San Francisco,data reporting,
5663886872,"Senior Manager, Data Science",Turn/River,"About Turn/River Turn/River Capital is a private equity firm that applies a proprietary growth engineering strategy to investing, partnering with software businesses to accelerate growth and build enduring value. The firm’s team of equal parts investors and operators provides hands-on operational support and the flexible capital to systematically scale marketing, sales and customer success at its portfolio companies. Founded in 2012 and based in San Francisco, Turn/River has $5.6bn in committed…",227500.0,237500.0,San Francisco,data reporting,
5708102775,Pro Bono Analytics Specialist,Cooley,"Pro Bono Analytics Specialist Cooley is seeking a Pro Bono Analytics Specialist to join the Pro Bono team. Position summary: Under the direction of the Pro Bono Partner/Head of Social Impact and Sustainability, this role will oversee and analyze a broad array of quantitative and qualitative pro bono and social impact data assets to compile analyses and develop reports to manage the pro bono practice, answer client requests, make broad business impact and shape pro bono and social impact strateg…",82160.0,120640.0,San Francisco,data reporting,
5201803906,"Backend Engineer, Reporting Systems - Contract 6mo",Polychain Capital,"Polychain is seeking a Backend Engineer to support our Accounting and Reporting Systems. This contract role is essential to building APIs, managing crypto asset data, and delivering actionable insights for our asset operations team. You’ll focus on data extraction from various crypto platforms, data normalization, and optimizing data accessibility for portfolio management, smart contract vesting, and counterparty exposure. Key Responsibilities A PI Development and Integration Design, develop, a…",218144.81,218144.81,San Francisco,data reporting,
5698452908,Senior Development Operations Analyst,KQED,"Title: Senior Development Operations Analyst Schedule Format - Location: Hybrid - San Francisco Pay Information: $86,427 - $108,034 The Senior Development Operations Analyst will play a critical role in supporting the Major Gifts, Grants and Foundations, and Planned Giving teams at KQED by managing and optimizing the organization’s donor database for Major Gifts, Planned Giving, and Grants and Foundations donors, and supporting KQED’s philanthropy campaigns. The Senior Development Operations An…",100607.39,100607.39,San Francisco,data reporting,
5662094595,"Development Coordinator, San Francisco",Vanderbilt University,"Description The Development Coordinator is a key support and operations role that will work with the Vanderbilt San Francisco Development Team, within Vanderbilt’s Development and Alumni Relations (DAR) department. This position will be based in San Francisco and is crucial for ensuring smooth operations within the growing development team for the new San Francisco campus. Key responsibilities include providing operational and logistical support for development team communications, events, trav…",73318.77,73318.77,San Francisco,data reporting,
5698769549,Technical Product Manager - Data,"Early Warning Services, LLC","At Early Warning, we've powered and protected the U.S. financial system for over thirty years with cutting-edge solutions like Zelle , Paze , and so much more. As a trusted name in payments, we partner with thousands of institutions to increase access to financial services and protect transactions for hundreds of millions of consumers and small businesses. Positions located in Scottsdale, San Francisco, Chicago, or New York follow a hybrid work model to allow for a more collaborative working en…",138453.3,138453.3,San Francisco,data reporting,
5700678029,"Senior Consultant, Data Governance",IBM,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. Your role and responsibilities As a Senior Consultant, Data Governance, you will work with data tea…",141780.55,141780.55,San Francisco,data reporting,
5703247245,MSPRC Medical Staff Coordinator,Avispa Technology,"MSPRC Medical Staff Coordinator 3274020 Hourly pay: $60/hr Worksite: Leading medical institution (San Francisco, CA 94117 - Onsite W2 Employment, Group Medical, Dental, Vision, Life, Retirement Savings Program, PSL 40 hours/week, 2 Month Assignment (Possibility of extension) A leading medical institution is seeking an MSPRC Medical Staff Coordinator to manage committee operations, support case review activities, ensure accurate documentation, and facilitate communication with providers. MSPRC M…",6000.0,6000.0,San Francisco,data reporting,
5657922092,Engineering - Engineer,Hornblower,"Position Summary: The successful Engineer will be a hands-on team member at all levels of the Engineering department’s scope. Responsible for all aspects and phases of engineering projects from start to finish. Includes formulating likely hypothesis, controlling variables, designing tests, gathering data, recommending options, and seeing it through to the end. Expected to show leadership within the department and demonstrate a calm and positive reaction to all engineering challenges. Must be ab…",104814.96,104814.96,San Francisco,data reporting,
5703297946,Marine Engineer - Alcatraz Cruises,Hornblower,"Position Summary: The successful Engineer will be a hands-on team member at all levels of the Engineering department’s scope. Responsible for all aspects and phases of engineering projects from start to finish. Includes formulating likely hypothesis, controlling variables, designing tests, gathering data, recommending options, and seeing it through to the end. Expected to show leadership within the department and demonstrate a calm and positive reaction to all engineering challenges. Must be ab…",107473.65,107473.65,San Francisco,data reporting,
5708773331,Customs Summer Internship,Kuehne+Nagel,"It's more than a job If you are a current KuehneNagel employee referring an intern please use the referral link, which you can find in Career Explorer, and ensure applications are submitted by May 15th. KuehneNagel is committed to supporting internal career growth, and internally referred candidates will be considered first. When necessary, external candidates will be reviewed to ensure the best fit for the role and business needs. With us, you will get to know the diverse world of logistics. W…",44507.41,44507.41,San Francisco,data reporting,
5662944095,Senior Staff Engineer - Autonomous Vehicle Platform,Uber,"About the Role The Autonomous Mobility & Delivery (AM&D) team is leading Uber's autonomous future across Rides and Eats. As we move toward a world where autonomous and human-driven vehicles coexist, we're building a hybrid marketplace that seamlessly integrates AVs - ensuring reliability, efficiency, and massive scale. Our work touches nearly every part of Uber. Over the past year, we have partnered with top Autonomous Vehicle OEMs to successfully bring AVs onto our Mobility and Delivery platfo…",153207.2,153207.2,San Francisco,data reporting,
5678753630,Behavioral Health Care Manager - Youth Focused (Bilingual),Mission Neighborhood Health Center,"The Mission Neighborhood Health Center (MNHC) is a non-profit, multi-site community health organization offering comprehensive health services in the Mission and Excelsior Districts of San Francisco. The center offers primary health care services, adult medicine, pediatrics, family planning, OB/GYN, HIV and homeless services. We advocate for health equity and deliver innovative, high-quality services responsive to the neighborhoods and diverse communities we serve. We are currently looking for …",59838.29,59838.29,San Francisco,data reporting,
